province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Qinghai,Ciprofloxacin,E. coli resistance,51.7,% resistant strains,52.43225806451613,0.9860342069644397,-0.02029039822136055,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Levofloxacin,E. coli resistance,51.6,% resistant strains,49.906451612903226,1.0339344580182277,0.04814473488975598,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Amoxicillin,E. coli resistance,12.8,% resistant strains,12.112903225806452,1.0567243675099867,0.07959911798524105,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Ampicillin,E. coli resistance,85,% resistant strains,82.8516129032258,1.0259305404142658,0.03693305804820413,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Chloramphenicol,E. coli resistance,17.3,% resistant strains,24.806451612903224,0.6973992197659299,-0.5199433448255888,Fourth,7,Western,27,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shaanxi,Ciprofloxacin,E. coli resistance,56.4,% resistant strains,52.43225806451613,1.0756736803248432,0.10524048386249832,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Levofloxacin,E. coli resistance,53,% resistant strains,49.906451612903226,1.0619869433132958,0.08676602891706325,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Amoxicillin,E. coli resistance,15.1,% resistant strains,12.112903225806452,1.2466045272969373,0.3180038573103198,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Ampicillin,E. coli resistance,83.1,% resistant strains,82.8516129032258,1.002997975393241,0.004318693793484477,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Chloramphenicol,E. coli resistance,26.8,% resistant strains,24.806451612903224,1.0803641092327698,0.11151761799545876,Second,2,Eastern,6,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shandong,Ciprofloxacin,E. coli resistance,55,% resistant strains,52.43225806451613,1.0489725606004676,0.06897693987572663,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Levofloxacin,E. coli resistance,52.7,% resistant strains,49.906451612903226,1.0559756964643527,0.07857663110371653,Second,2,Eastern,6,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Amoxicillin,E. coli resistance,13.9,% resistant strains,12.112903225806452,1.147536617842876,0.19854019070874843,First,1,Eastern,2,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanghai,Ampicillin,E. coli resistance,80.5,% resistant strains,82.8516129032258,0.9716165706276282,-0.04154099997488065,First,1,Eastern,2,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanghai,Chloramphenicol,E. coli resistance,29.8,% resistant strains,24.806451612903224,1.2013003901170352,0.26459694799984795,First,1,Eastern,2,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shanghai,Ciprofloxacin,E. coli resistance,58.1,% resistant strains,52.43225806451613,1.1080964685615848,0.14808348486823347,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanghai,Levofloxacin,E. coli resistance,55.3,% resistant strains,49.906451612903226,1.1080731691551935,0.1480531497012087,First,1,Eastern,2,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Amoxicillin,E. coli resistance,19.5,% resistant strains,12.112903225806452,1.6098535286284954,0.6869294317348519,Fourth,7,Central,30,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanxi,Ampicillin,E. coli resistance,85.9,% resistant strains,82.8516129032258,1.0367933343715934,0.052128348161603666,Fourth,7,Central,30,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shanxi,Chloramphenicol,E. coli resistance,22.8,% resistant strains,24.806451612903224,0.9191157347204162,-0.12168155829757189,Fourth,7,Central,30,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shanxi,Ciprofloxacin,E. coli resistance,56,% resistant strains,52.43225806451613,1.0680447889750215,0.09497214840867108,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shanxi,Levofloxacin,E. coli resistance,54,% resistant strains,49.906451612903226,1.0820244328097732,0.11373307651733283,Fourth,7,Central,30,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Amoxicillin,E. coli resistance,14.4,% resistant strains,12.112903225806452,1.188814913448735,0.24952411942755331,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Ampicillin,E. coli resistance,84.2,% resistant strains,82.8516129032258,1.016274723563308,0.0232904500895362,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Chloramphenicol,E. coli resistance,24.9,% resistant strains,24.806451612903224,1.0037711313394018,0.005430359605767198,Fourth,6,Western,19,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Sichuan,Ciprofloxacin,E. coli resistance,48,% resistant strains,52.43225806451613,0.9154669619785899,-0.12742027292777683,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Levofloxacin,E. coli resistance,46.1,% resistant strains,49.906451612903226,0.9237282657876027,-0.11445958010416009,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Amoxicillin,E. coli resistance,9.3,% resistant strains,12.112903225806452,0.7677762982689748,-0.3812420709067274,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Ampicillin,E. coli resistance,77.7,% resistant strains,82.8516129032258,0.9378212116492759,-0.09261518456914991,First,1,Eastern,7,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tianjin,Chloramphenicol,E. coli resistance,17.1,% resistant strains,24.806451612903224,0.6893368010403121,-0.5367190575764157,First,1,Eastern,7,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Tianjin,Ciprofloxacin,E. coli resistance,51.8,% resistant strains,52.43225806451613,0.9879414298018949,-0.01750258084974149,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tianjin,Levofloxacin,E. coli resistance,51.8,% resistant strains,49.906451612903226,1.0379419559175231,0.05372576715305573,First,1,Eastern,7,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Amoxicillin,E. coli resistance,5.8,% resistant strains,12.112903225806452,0.4788282290279627,-1.0624198868871868,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Ampicillin,E. coli resistance,82.7,% resistant strains,82.8516129032258,0.9981700669677621,-0.002642453805585295,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Chloramphenicol,E. coli resistance,9.8,% resistant strains,24.806451612903224,0.3950585175552666,-1.3398617283471053,Third,4,Western,17,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Tibet,Ciprofloxacin,E. coli resistance,33.9,% resistant strains,52.43225806451613,0.6465485418973791,-0.6291694053999515,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Tibet,Levofloxacin,E. coli resistance,35.2,% resistant strains,49.906451612903226,0.7053196302760003,-0.5036509018962009,Third,4,Western,17,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Amoxicillin,E. coli resistance,13.8,% resistant strains,12.112903225806452,1.1392809587217043,0.18812357476341005,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Xinjiang,Ampicillin,E. coli resistance,76.2,% resistant strains,82.8516129032258,0.9197165550537301,-0.12073878548353789,Fourth,6,Western,18,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Xinjiang,Chloramphenicol,E. coli resistance,19.8,% resistant strains,24.806451612903224,0.798179453836151,-0.3252149523827038,Fourth,6,Western,18,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Xinjiang,Ciprofloxacin,E. coli resistance,47.3,% resistant strains,52.43225806451613,0.9021164021164021,-0.14861449519690023,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Xinjiang,Levofloxacin,E. coli resistance,43.3,% resistant strains,49.906451612903226,0.8676232951974662,-0.2048593058067734,Fourth,6,Western,18,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Amoxicillin,E. coli resistance,9.2,% resistant strains,12.112903225806452,0.7595206391478029,-0.3968389259577461,Fourth,6,Western,20,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Yunnan,Ampicillin,E. coli resistance,86.6,% resistant strains,82.8516129032258,1.0452421741161813,0.06383724174986476,Fourth,6,Western,20,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Yunnan,Chloramphenicol,E. coli resistance,25.6,% resistant strains,24.806451612903224,1.0319895968790638,0.04542842753768642,Fourth,6,Western,20,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Yunnan,Ciprofloxacin,E. coli resistance,45.1,% resistant strains,52.43225806451613,0.8601574996923835,-0.21732724528091424,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Levofloxacin,E. coli resistance,44,% resistant strains,49.906451612903226,0.8816495378450003,-0.18172280700883858,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Amoxicillin,E. coli resistance,9.2,% resistant strains,12.112903225806452,0.7595206391478029,-0.3968389259577461,First,1,Eastern,5,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Zhejiang,Ampicillin,E. coli resistance,80.5,% resistant strains,82.8516129032258,0.9716165706276282,-0.04154099997488065,First,1,Eastern,5,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Zhejiang,Chloramphenicol,E. coli resistance,25.2,% resistant strains,24.806451612903224,1.0158647594278283,0.022708351037602707,First,1,Eastern,5,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Zhejiang,Ciprofloxacin,E. coli resistance,47.9,% resistant strains,52.43225806451613,0.9135597391411345,-0.13042902280011506,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Zhejiang,Levofloxacin,E. coli resistance,45.1,% resistant strains,49.906451612903226,0.9036907762911254,-0.14609889727811717,First,1,Eastern,5,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Ampicillin,K. pneumoniae resistance,88.5,% resistant strains,89.65806451612903,0.987083543210765,-0.01875590050434768,Second,3,Central,8,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Anhui,Chloramphenicol,K. pneumoniae resistance,24.3,% resistant strains,20.929032258064517,1.1610665844636252,0.2154507097753832,Second,3,Central,8,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Anhui,Amoxicillin,K. pneumoniae resistance,17,% resistant strains,16.470967741935485,1.0321190755973364,0.04560942411745803,Second,3,Central,8,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Anhui,Ciprofloxacin,K. pneumoniae resistance,21.6,% resistant strains,18.89677419354839,1.1430522362581086,0.1928913346709769,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Anhui,Levofloxacin,K. pneumoniae resistance,18.9,% resistant strains,16.551612903225806,1.1418826739427013,0.19141442441653192,Second,3,Central,8,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Ampicillin,K. pneumoniae resistance,91,% resistant strains,89.65806451612903,1.0149672591206735,0.02143318961135108,First,1,Eastern,4,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Beijing,Chloramphenicol,K. pneumoniae resistance,22.1,% resistant strains,20.929032258064517,1.0559494451294698,0.07854076556103373,First,1,Eastern,4,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Beijing,Amoxicillin,K. pneumoniae resistance,32,% resistant strains,16.470967741935485,1.9428123775949862,0.9581465828671186,First,1,Eastern,4,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Beijing,Ciprofloxacin,K. pneumoniae resistance,34.4,% resistant strains,18.89677419354839,1.8204165244110615,0.8642685872096061,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Beijing,Levofloxacin,K. pneumoniae resistance,32.4,% resistant strains,16.551612903225806,1.9575131553303449,0.9690220030800839,First,1,Eastern,4,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Ampicillin,K. pneumoniae resistance,90.3,% resistant strains,89.65806451612903,1.0071598186658992,0.010292632006150812,Second,3,Western,10,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Chongqing,Chloramphenicol,K. pneumoniae resistance,20.4,% resistant strains,20.929032258064517,0.974722564734895,-0.03693645185890242,Second,3,Western,10,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Chongqing,Amoxicillin,K. pneumoniae resistance,14.4,% resistant strains,16.470967741935485,0.8742655699177437,-0.19385651057793143,Second,3,Western,10,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Chongqing,Ciprofloxacin,K. pneumoniae resistance,15,% resistant strains,18.89677419354839,0.793786275179242,-0.33317747699661077,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Levofloxacin,K. pneumoniae resistance,12.5,% resistant strains,16.551612903225806,0.7552134086922627,-0.40504371514245374,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
