province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Jiangsu,Cefotaxime,E. coli resistance,51.1,% resistant strains,47.66774193548387,1.0720037896731407,0.10031000591973649,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Ceftriaxone,E. coli resistance,50.7,% resistant strains,49.04516129032258,1.0337411207576954,0.047874937528250165,Second,2,Eastern,1,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangsu,Chloramphenicol,E. coli resistance,23.5,% resistant strains,24.806451612903224,0.9473342002600781,-0.07805462589731385,Second,2,Eastern,1,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Jiangsu,Ciprofloxacin,E. coli resistance,56.4,% resistant strains,52.43225806451613,1.0756736803248432,0.10524048386249832,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangsu,Gentamicin,E. coli resistance,33,% resistant strains,33.49354838709677,0.9852643744582491,-0.02141720225391276,Second,2,Eastern,1,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jiangsu,Levofloxacin,E. coli resistance,54.6,% resistant strains,49.906451612903226,1.0940469265076596,0.12967462038635433,Second,2,Eastern,1,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Amoxicillin,E. coli resistance,14.1,% resistant strains,12.112903225806452,1.1640479360852196,0.2191504703840345,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Ampicillin,E. coli resistance,82.8,% resistant strains,82.8516129032258,0.9993770440741319,-8.990154775347246e-4,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Cefazolin,E. coli resistance,58.8,% resistant strains,62.435483870967744,0.9417721518987341,-0.08655003195643401,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Cefotaxime,E. coli resistance,43.8,% resistant strains,47.66774193548387,0.9188603911484063,-0.12208241541671139,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Ceftriaxone,E. coli resistance,46.7,% resistant strains,49.04516129032258,0.9521836358852934,-0.0706882597654284,Fourth,6,Central,12,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jiangxi,Chloramphenicol,E. coli resistance,27.1,% resistant strains,24.806451612903224,1.0924577373211966,0.12757746889155816,Fourth,6,Central,12,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Jiangxi,Ciprofloxacin,E. coli resistance,44.7,% resistant strains,52.43225806451613,0.8525286083425619,-0.23017984735297745,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jiangxi,Gentamicin,E. coli resistance,28.9,% resistant strains,33.49354838709677,0.8628527400558605,-0.2128137339990498,Fourth,6,Central,12,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jiangxi,Levofloxacin,E. coli resistance,42.4,% resistant strains,49.906451612903226,0.8495895546506367,-0.235162065970299,Fourth,6,Central,12,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Amoxicillin,E. coli resistance,9.4,% resistant strains,12.112903225806452,0.7760319573901465,-0.36581203033712145,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Ampicillin,E. coli resistance,85.8,% resistant strains,82.8516129032258,1.0355863572652235,0.05044786452268554,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Cefazolin,E. coli resistance,68,% resistant strains,62.435483870967744,1.089124257297856,0.12316855934490353,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Cefotaxime,E. coli resistance,53.4,% resistant strains,47.66774193548387,1.1202544494823037,0.16382645666966922,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Ceftriaxone,E. coli resistance,55.7,% resistant strains,49.04516129032258,1.1356879768481978,0.18356651786494124,Fourth,6,Northeastern,21,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Jilin,Chloramphenicol,E. coli resistance,31.7,% resistant strains,24.806451612903224,1.2778933680104032,0.35376745767709367,Fourth,6,Northeastern,21,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Jilin,Ciprofloxacin,E. coli resistance,70.6,% resistant strains,52.43225806451613,1.3464993232435092,0.4292135047348848,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Jilin,Gentamicin,E. coli resistance,38.9,% resistant strains,33.49354838709677,1.1614177020129057,0.21588692848646335,Fourth,6,Northeastern,21,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Jilin,Levofloxacin,E. coli resistance,66.3,% resistant strains,49.906451612903226,1.3284855536164437,0.4097825395790896,Fourth,6,Northeastern,21,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Amoxicillin,E. coli resistance,11.5,% resistant strains,12.112903225806452,0.9494007989347536,-0.0749108310703838,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Ampicillin,E. coli resistance,84.4,% resistant strains,82.8516129032258,1.0186886777760475,0.02671321573032531,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Cefazolin,E. coli resistance,68.6,% resistant strains,62.435483870967744,1.0987341772151897,0.13584238938001386,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Cefotaxime,E. coli resistance,57.7,% resistant strains,47.66774193548387,1.2104622047776952,0.27555803362759773,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Ceftriaxone,E. coli resistance,56.9,% resistant strains,49.04516129032258,1.1601552223099183,0.2143178428314913,Fourth,7,Northeastern,28,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Liaoning,Chloramphenicol,E. coli resistance,30.2,% resistant strains,24.806451612903224,1.2174252275682704,0.28383316686276516,Fourth,7,Northeastern,28,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Liaoning,Ciprofloxacin,E. coli resistance,69.2,% resistant strains,52.43225806451613,1.3197982035191338,0.4003173591004293,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Liaoning,Gentamicin,E. coli resistance,38.5,% resistant strains,33.49354838709677,1.149475103534624,0.20097521908253524,Fourth,7,Northeastern,28,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Liaoning,Levofloxacin,E. coli resistance,64.8,% resistant strains,49.906451612903226,1.2984293193717278,0.37676748235112656,Fourth,7,Northeastern,28,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Amoxicillin,E. coli resistance,8.4,% resistant strains,12.112903225806452,0.6934753661784288,-0.5280834592359986,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Ampicillin,E. coli resistance,82.8,% resistant strains,82.8516129032258,0.9993770440741319,-8.990154775347246e-4,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Cefazolin,E. coli resistance,58.8,% resistant strains,62.435483870967744,0.9417721518987341,-0.08655003195643401,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Cefotaxime,E. coli resistance,43.3,% resistant strains,47.66774193548387,0.9083711172768492,-0.13864626029115995,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Ceftriaxone,E. coli resistance,46,% resistant strains,49.04516129032258,0.9379110760326229,-0.09247694853071534,Fourth,6,Western,16,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Ningxia,Chloramphenicol,E. coli resistance,21,% resistant strains,24.806451612903224,0.846553966189857,-0.24032605479619093,Fourth,6,Western,16,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Ningxia,Ciprofloxacin,E. coli resistance,53.9,% resistant strains,52.43225806451613,1.0279931093884582,0.03983059421621009,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Ningxia,Gentamicin,E. coli resistance,35.1,% resistant strains,33.49354838709677,1.0479630164692286,0.0675878038048322,Fourth,6,Western,16,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Ningxia,Levofloxacin,E. coli resistance,50.5,% resistant strains,49.906451612903226,1.0118932195721027,0.017057057105658892,Fourth,6,Western,16,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Amoxicillin,E. coli resistance,7.4,% resistant strains,12.112903225806452,0.6109187749667111,-0.710947516385809,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Ampicillin,E. coli resistance,85.1,% resistant strains,82.8516129032258,1.0271375175206354,0.038629348709102555,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Cefazolin,E. coli resistance,60,% resistant strains,62.435483870967744,0.9609919917334022,-0.05740368629691741,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Cefotaxime,E. coli resistance,32.2,% resistant strains,47.66774193548387,0.6755092373282805,-0.5659525969032677,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Ceftriaxone,E. coli resistance,49.8,% resistant strains,49.04516129032258,1.0153906866614049,0.022034932592990452,Third,4,Western,23,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Qinghai,Chloramphenicol,E. coli resistance,18.4,% resistant strains,24.806451612903224,0.7417425227568271,-0.4310096164053008,Third,4,Western,23,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Qinghai,Ciprofloxacin,E. coli resistance,51.7,% resistant strains,52.43225806451613,0.9860342069644397,-0.02029039822136055,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Qinghai,Gentamicin,E. coli resistance,37.1,% resistant strains,33.49354838709677,1.1076760088606377,0.14753596012107478,Third,4,Western,23,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Qinghai,Levofloxacin,E. coli resistance,51.6,% resistant strains,49.906451612903226,1.0339344580182277,0.04814473488975598,Third,4,Western,23,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Amoxicillin,E. coli resistance,12.8,% resistant strains,12.112903225806452,1.0567243675099867,0.07959911798524105,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Ampicillin,E. coli resistance,85,% resistant strains,82.8516129032258,1.0259305404142658,0.03693305804820413,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Cefazolin,E. coli resistance,68,% resistant strains,62.435483870967744,1.089124257297856,0.12316855934490353,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Cefotaxime,E. coli resistance,53.4,% resistant strains,47.66774193548387,1.1202544494823037,0.16382645666966922,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Ceftriaxone,E. coli resistance,51.1,% resistant strains,49.04516129032258,1.0418968692449355,0.059212481462530865,Fourth,7,Western,27,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shaanxi,Chloramphenicol,E. coli resistance,17.3,% resistant strains,24.806451612903224,0.6973992197659299,-0.5199433448255888,Fourth,7,Western,27,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Shaanxi,Ciprofloxacin,E. coli resistance,56.4,% resistant strains,52.43225806451613,1.0756736803248432,0.10524048386249832,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shaanxi,Gentamicin,E. coli resistance,34.3,% resistant strains,33.49354838709677,1.024077819512665,0.03432534967308376,Fourth,7,Western,27,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Shaanxi,Levofloxacin,E. coli resistance,53,% resistant strains,49.906451612903226,1.0619869433132958,0.08676602891706325,Fourth,7,Western,27,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Shandong,Amoxicillin,E. coli resistance,15.1,% resistant strains,12.112903225806452,1.2466045272969373,0.3180038573103198,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Ampicillin,E. coli resistance,83.1,% resistant strains,82.8516129032258,1.002997975393241,0.004318693793484477,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Cefazolin,E. coli resistance,62,% resistant strains,62.435483870967744,0.9930250581245156,-0.010097971518560792,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Cefotaxime,E. coli resistance,48.1,% resistant strains,47.66774193548387,1.0090681464437978,0.01302360875215714,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Ceftriaxone,E. coli resistance,48.2,% resistant strains,49.04516129032258,0.9827676927124441,-0.025077663245128768,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
